# train_loss,val_loss
2.210650444030761719e-01,2.251374274492263794e-01
2.208034843206405640e-01,2.248775810003280640e-01
2.205181121826171875e-01,2.245758622884750366e-01
2.202360332012176514e-01,2.243244796991348267e-01
2.199677526950836182e-01,2.240199595689773560e-01
2.196916639804840088e-01,2.237566411495208740e-01
2.194085121154785156e-01,2.234724760055541992e-01
2.191311866044998169e-01,2.231975048780441284e-01
2.188590466976165771e-01,2.229251265525817871e-01
2.185967564582824707e-01,2.226546108722686768e-01
2.183313518762588501e-01,2.224183976650238037e-01
2.180692851543426514e-01,2.221110910177230835e-01
2.177801728248596191e-01,2.218541353940963745e-01
2.175218760967254639e-01,2.215745151042938232e-01
2.172440290451049805e-01,2.213076651096343994e-01
2.169801592826843262e-01,2.210409790277481079e-01
2.167119085788726807e-01,2.207763046026229858e-01
2.164523750543594360e-01,2.205193191766738892e-01
2.161823809146881104e-01,2.202441841363906860e-01
2.159333825111389160e-01,2.200120389461517334e-01
2.156739830970764160e-01,2.197335064411163330e-01
2.154165953397750854e-01,2.194743305444717407e-01
2.151581794023513794e-01,2.191957831382751465e-01
2.148907184600830078e-01,2.189444750547409058e-01
2.146283686161041260e-01,2.186758816242218018e-01
2.143757939338684082e-01,2.184175103902816772e-01
2.141136974096298218e-01,2.181671857833862305e-01
2.138523161411285400e-01,2.179025113582611084e-01
2.136092633008956909e-01,2.176586985588073730e-01
2.133499979972839355e-01,2.173916250467300415e-01
2.130969166755676270e-01,2.171440571546554565e-01
2.128312438726425171e-01,2.168857157230377197e-01
2.125814110040664673e-01,2.166334986686706543e-01
2.123306989669799805e-01,2.163834720849990845e-01
2.120865136384963989e-01,2.161289453506469727e-01
2.118595689535140991e-01,2.158953100442886353e-01
2.115911096334457397e-01,2.156322896480560303e-01
2.113460600376129150e-01,2.153822183609008789e-01
2.110842913389205933e-01,2.151366025209426880e-01
2.108368128538131714e-01,2.148896008729934692e-01
2.105891704559326172e-01,2.146410346031188965e-01
2.103445082902908325e-01,2.144032120704650879e-01
2.101034075021743774e-01,2.141511887311935425e-01
2.098581194877624512e-01,2.139178514480590820e-01
2.096183151006698608e-01,2.136661857366561890e-01
2.093779742717742920e-01,2.134383767843246460e-01
2.091424763202667236e-01,2.131814211606979370e-01
2.089266031980514526e-01,2.129439413547515869e-01
2.086711823940277100e-01,2.127214670181274414e-01
2.084396928548812866e-01,2.124717384576797485e-01
2.082161605358123779e-01,2.122515290975570679e-01
2.079599648714065552e-01,2.120040953159332275e-01
2.077329307794570923e-01,2.117984443902969360e-01
2.074942588806152344e-01,2.115183323621749878e-01
2.072414606809616089e-01,2.112962901592254639e-01
2.070108801126480103e-01,2.110452502965927124e-01
2.067770063877105713e-01,2.108110487461090088e-01
2.065476924180984497e-01,2.105871140956878662e-01
2.063111811876296997e-01,2.103466391563415527e-01
2.060832828283309937e-01,2.101162374019622803e-01
2.058441489934921265e-01,2.098929286003112793e-01
2.056196480989456177e-01,2.096563726663589478e-01
2.053885161876678467e-01,2.094327509403228760e-01
2.051627039909362793e-01,2.091993391513824463e-01
2.049381881952285767e-01,2.089915126562118530e-01
2.047104090452194214e-01,2.087461501359939575e-01
2.044820934534072876e-01,2.085321843624114990e-01
2.042619287967681885e-01,2.082966268062591553e-01
2.040360420942306519e-01,2.080781161785125732e-01
2.038129717111587524e-01,2.078505456447601318e-01
2.035864144563674927e-01,2.070705741643905640e-01
1.942351162433624268e-01,1.854488402605056763e-01
1.764896661043167114e-01,1.615045368671417236e-01
1.541495323181152344e-01,1.450908333063125610e-01
1.349813938140869141e-01,1.289874315261840820e-01
1.244770959019660950e-01,1.228621602058410645e-01
1.224426403641700745e-01,1.236821338534355164e-01
1.214111596345901489e-01,1.212160512804985046e-01
1.199731156229972839e-01,1.207907497882843018e-01
1.194593012332916260e-01,1.203576847910881042e-01
1.190213784575462341e-01,1.198663040995597839e-01
1.185354217886924744e-01,1.193694844841957092e-01
1.180754229426383972e-01,1.189873516559600830e-01
1.177043765783309937e-01,1.186100691556930542e-01
1.173127144575119019e-01,1.182335689663887024e-01
1.169350147247314453e-01,1.178670674562454224e-01
1.165567263960838318e-01,1.175005063414573669e-01
1.161943599581718445e-01,1.171437650918960571e-01
1.158358007669448853e-01,1.167942136526107788e-01
1.154648438096046448e-01,1.164422258734703064e-01
1.151125431060791016e-01,1.160761415958404541e-01
1.147569790482521057e-01,1.157271936535835266e-01
1.144217401742935181e-01,1.153841763734817505e-01
1.141018941998481750e-01,1.150456741452217102e-01
1.137451678514480591e-01,1.147076636552810669e-01
1.133730858564376831e-01,1.143665090203285217e-01
1.129955574870109558e-01,1.140215098857879639e-01
1.126585900783538818e-01,1.136633679270744324e-01
1.123030632734298706e-01,1.133170723915100098e-01
1.119601279497146606e-01,1.129800602793693542e-01
1.116199344396591187e-01,1.126436889171600342e-01
1.113117709755897522e-01,1.123060584068298340e-01
1.109910458326339722e-01,1.119837760925292969e-01
1.106097698211669922e-01,1.116629317402839661e-01
1.102615371346473694e-01,1.113318651914596558e-01
1.099703758955001831e-01,1.109814643859863281e-01
1.096061542630195618e-01,1.106517910957336426e-01
1.092756390571594238e-01,1.103231161832809448e-01
1.089358031749725342e-01,1.099982708692550659e-01
1.086099594831466675e-01,1.096720919013023376e-01
1.082936003804206848e-01,1.093548387289047241e-01
1.079671084880828857e-01,1.090369895100593567e-01
1.076424643397331238e-01,1.087209805846214294e-01
1.073130443692207336e-01,1.084140688180923462e-01
1.070037111639976501e-01,1.080876141786575317e-01
1.066986620426177979e-01,1.077542752027511597e-01
1.063573583960533142e-01,1.074354276061058044e-01
1.060973629355430603e-01,1.071205064654350281e-01
1.057920977473258972e-01,1.068169847130775452e-01
1.054093837738037109e-01,1.065333560109138489e-01
1.051073446869850159e-01,1.061993762850761414e-01
1.047835424542427063e-01,1.058733239769935608e-01
1.044805198907852173e-01,1.055610254406929016e-01
1.041571199893951416e-01,1.052532568573951721e-01
1.038582548499107361e-01,1.049490645527839661e-01
1.035395115613937378e-01,1.046421080827713013e-01
1.032443419098854065e-01,1.043370664119720459e-01
1.029327139258384705e-01,1.040376201272010803e-01
1.026343181729316711e-01,1.037348434329032898e-01
1.023272648453712463e-01,1.034408062696456909e-01
1.020281463861465454e-01,1.031322404742240906e-01
1.017213538289070129e-01,1.026474833488464355e-01
9.681153297424316406e-02,8.574604988098144531e-02
8.499392122030258179e-02,8.713230490684509277e-02
8.500413596630096436e-02,8.418915420770645142e-02
8.283880352973937988e-02,8.330879360437393188e-02
8.248632401227951050e-02,8.302066475152969360e-02
8.191397786140441895e-02,8.219808340072631836e-02
8.129317313432693481e-02,8.197326958179473877e-02
8.103787899017333984e-02,8.159501105546951294e-02
8.061813563108444214e-02,8.118781447410583496e-02
8.031357079744338989e-02,8.090587705373764038e-02
7.998172938823699951e-02,8.057989180088043213e-02
7.964850962162017822e-02,8.024773746728897095e-02
7.934238761663436890e-02,7.994668185710906982e-02
7.902858406305313110e-02,7.964771240949630737e-02
7.871997356414794922e-02,7.933051139116287231e-02
7.842193543910980225e-02,7.902920991182327271e-02
7.812630385160446167e-02,7.873093336820602417e-02
7.782006263732910156e-02,7.843115925788879395e-02
7.752060890197753906e-02,7.816324383020401001e-02
7.729131728410720825e-02,7.783459872007369995e-02
7.700611650943756104e-02,7.755582034587860107e-02
7.663206756114959717e-02,7.734853774309158325e-02
7.636591047048568726e-02,7.698151469230651855e-02
7.606811821460723877e-02,7.667606323957443237e-02
7.576322555541992188e-02,7.636812329292297363e-02
7.549750059843063354e-02,7.608259469270706177e-02
7.517031580209732056e-02,7.585889101028442383e-02
7.490547001361846924e-02,7.551760226488113403e-02
7.461324334144592285e-02,7.525031268596649170e-02
7.433633506298065186e-02,7.493387907743453979e-02
7.403425127267837524e-02,7.464814186096191406e-02
7.374830543994903564e-02,7.438560575246810913e-02
7.347031682729721069e-02,7.408458739519119263e-02
7.319132983684539795e-02,7.381226867437362671e-02
7.290849834680557251e-02,7.352787256240844727e-02
7.262994349002838135e-02,7.324898988008499146e-02
7.235404103994369507e-02,7.298208028078079224e-02
7.207351177930831909e-02,7.269535213708877563e-02
7.180774211883544922e-02,7.242482900619506836e-02
7.154819369316101074e-02,7.214960455894470215e-02
7.126238942146301270e-02,7.187581807374954224e-02
7.098791003227233887e-02,7.162281870841979980e-02
7.071991264820098877e-02,7.133474946022033691e-02
7.045206427574157715e-02,7.107456028461456299e-02
7.018440961837768555e-02,7.079928368330001831e-02
6.995186209678649902e-02,7.053134590387344360e-02
6.967866420745849609e-02,7.026772201061248779e-02
6.940406560897827148e-02,7.003086805343627930e-02
6.912294775247573853e-02,6.974028050899505615e-02
6.886737793684005737e-02,6.950000673532485962e-02
6.860844790935516357e-02,6.921840459108352661e-02
6.834407150745391846e-02,6.896036863327026367e-02
6.809664517641067505e-02,6.869734823703765869e-02
6.784641742706298828e-02,6.844582408666610718e-02
6.756442785263061523e-02,6.818152219057083130e-02
6.731651723384857178e-02,6.794660538434982300e-02
6.708303093910217285e-02,6.766781955957412720e-02
6.682331115007400513e-02,6.741601973772048950e-02
6.656438112258911133e-02,6.717013567686080933e-02
6.630700826644897461e-02,6.690995395183563232e-02
6.605536490678787231e-02,6.666698306798934937e-02
6.580450385808944702e-02,6.641950458288192749e-02
6.555962562561035156e-02,6.616614013910293579e-02
6.531509011983871460e-02,6.591581553220748901e-02
6.507508456707000732e-02,6.568110734224319458e-02
6.481678038835525513e-02,6.541959941387176514e-02
6.458430737257003784e-02,6.519626826047897339e-02
6.433901190757751465e-02,6.494044512510299683e-02
6.409546732902526855e-02,6.469569355249404907e-02
6.385526061058044434e-02,6.445039063692092896e-02
6.362727284431457520e-02,6.421730667352676392e-02
6.338039040565490723e-02,6.398168206214904785e-02
6.314718723297119141e-02,6.373687088489532471e-02
6.290358304977416992e-02,6.349515914916992188e-02
6.266896426677703857e-02,6.326849758625030518e-02
6.244496628642082214e-02,6.302797794342041016e-02
6.220654025673866272e-02,6.278536468744277954e-02
6.196303665637969971e-02,6.258407235145568848e-02
6.175412982702255249e-02,6.232177838683128357e-02
6.150171905755996704e-02,6.209790334105491638e-02
6.127871945500373840e-02,6.186076998710632324e-02
6.104101240634918213e-02,6.164411455392837524e-02
6.082026287913322449e-02,6.140147149562835693e-02
6.058553606271743774e-02,6.119786575436592102e-02
6.036906689405441284e-02,6.094386056065559387e-02
6.016727909445762634e-02,6.074717640876770020e-02
5.995208024978637695e-02,6.049360334873199463e-02
5.969325453042984009e-02,6.026732549071311951e-02
5.947593227028846741e-02,6.006927043199539185e-02
5.925864353775978088e-02,5.982584506273269653e-02
5.902965366840362549e-02,5.961041525006294250e-02
5.881059169769287109e-02,5.939217656850814819e-02
5.860004574060440063e-02,5.917578563094139099e-02
5.839161574840545654e-02,5.894474685192108154e-02
5.817529186606407166e-02,5.874182656407356262e-02
5.798830837011337280e-02,5.850814655423164368e-02
5.778446793556213379e-02,5.829805508255958557e-02
5.753486603498458862e-02,5.809102579951286316e-02
5.731134489178657532e-02,5.786135792732238770e-02
5.710304155945777893e-02,5.767200142145156860e-02
5.688306316733360291e-02,5.743727087974548340e-02
5.667578428983688354e-02,5.724860355257987976e-02
5.645727738738059998e-02,5.701809003949165344e-02
5.627555772662162781e-02,5.685777589678764343e-02
5.605798214673995972e-02,5.659680441021919250e-02
5.584185943007469177e-02,5.640175938606262207e-02
5.564044415950775146e-02,5.618655309081077576e-02
5.548954755067825317e-02,5.598863586783409119e-02
5.532583966851234436e-02,5.577722191810607910e-02
5.507335811853408813e-02,5.556721240282058716e-02
5.487441271543502808e-02,5.537614226341247559e-02
5.466152355074882507e-02,5.516035854816436768e-02
5.445537716150283813e-02,5.498269945383071899e-02
5.422758683562278748e-02,5.475570261478424072e-02
5.402752012014389038e-02,5.458787828683853149e-02
5.382518842816352844e-02,5.435920879244804382e-02
5.364773422479629517e-02,5.420237034559249878e-02
5.344001948833465576e-02,5.396318435668945312e-02
5.323470756411552429e-02,5.379437282681465149e-02
5.308485403656959534e-02,5.356867238879203796e-02
5.286964029073715210e-02,5.337737500667572021e-02
5.266932398080825806e-02,5.319494754076004028e-02
5.245565250515937805e-02,5.298806354403495789e-02
5.227807909250259399e-02,5.282931774854660034e-02
5.208805203437805176e-02,5.260334908962249756e-02
5.188896879553794861e-02,5.244012176990509033e-02
5.170015245676040649e-02,5.222666263580322266e-02
5.151507630944252014e-02,5.205129086971282959e-02
5.132881179451942444e-02,5.184926092624664307e-02
5.115746334195137024e-02,5.168351158499717712e-02
5.095837265253067017e-02,5.147756636142730713e-02
5.079708248376846313e-02,5.130127444863319397e-02
5.058489739894866943e-02,5.113139748573303223e-02
5.040799453854560852e-02,5.091750994324684143e-02
5.022298917174339294e-02,5.076294764876365662e-02
5.004137009382247925e-02,5.055466666817665100e-02
4.987121745944023132e-02,5.037801712751388550e-02
4.968512803316116333e-02,5.019800737500190735e-02
4.949755966663360596e-02,5.001233145594596863e-02
4.932216182351112366e-02,4.983475804328918457e-02
4.914337024092674255e-02,4.966210946440696716e-02
4.897288233041763306e-02,4.947945475578308105e-02
4.878743365406990051e-02,4.929985105991363525e-02
4.863595962524414062e-02,4.913730546832084656e-02
4.846098273992538452e-02,4.895685985684394836e-02
4.829793050885200500e-02,4.877435788512229919e-02
4.814996942877769470e-02,4.860506206750869751e-02
4.796007275581359863e-02,4.843503981828689575e-02
4.776488244533538818e-02,4.825282096862792969e-02
4.759048298001289368e-02,4.809007793664932251e-02
4.741450026631355286e-02,4.790445417165756226e-02
4.725184291601181030e-02,4.775623977184295654e-02
4.710076004266738892e-02,4.756895080208778381e-02
4.691640287637710571e-02,4.742799699306488037e-02
4.674911126494407654e-02,4.723240062594413757e-02
4.657461866736412048e-02,4.706482589244842529e-02
4.642207548022270203e-02,4.689328372478485107e-02
4.625473916530609131e-02,4.673516377806663513e-02
4.610201343894004822e-02,4.657885432243347168e-02
4.595398157835006714e-02,4.640122503042221069e-02
4.578168690204620361e-02,4.625023528933525085e-02
4.561493545770645142e-02,4.608359187841415405e-02
4.544275254011154175e-02,4.591550678014755249e-02
4.527609422802925110e-02,4.576090723276138306e-02
4.511411860585212708e-02,4.560704156756401062e-02
4.496946185827255249e-02,4.543020203709602356e-02
4.482761397957801819e-02,4.528879001736640930e-02
4.466478526592254639e-02,4.511687159538269043e-02
4.449725896120071411e-02,4.496254771947860718e-02
4.434302821755409241e-02,4.480096697807312012e-02
4.418012499809265137e-02,4.464378952980041504e-02
4.403414949774742126e-02,4.448505863547325134e-02
4.386727511882781982e-02,4.433180019259452820e-02
4.371333494782447815e-02,4.417960718274116516e-02
4.355569928884506226e-02,4.405992478132247925e-02
4.342672973871231079e-02,4.386970400810241699e-02
4.327232763171195984e-02,4.372627660632133484e-02
4.311240091919898987e-02,4.356693848967552185e-02
4.296971485018730164e-02,4.344378039240837097e-02
4.283902421593666077e-02,4.326263442635536194e-02
4.266371577978134155e-02,4.311456531286239624e-02
4.251243174076080322e-02,4.296965897083282471e-02
4.236811399459838867e-02,4.282170161604881287e-02
4.222825169563293457e-02,4.268108308315277100e-02
4.208178818225860596e-02,4.252609238028526306e-02
4.192567989230155945e-02,4.237441718578338623e-02
4.178054630756378174e-02,4.224499315023422241e-02
4.164137318730354309e-02,4.209246486425399780e-02
4.149598255753517151e-02,4.194709658622741699e-02
4.135344550013542175e-02,4.181033000349998474e-02
4.122339934110641479e-02,4.165695235133171082e-02
4.109209775924682617e-02,4.151697456836700439e-02
4.095070436596870422e-02,4.139415174722671509e-02
4.083210602402687073e-02,4.123121872544288635e-02
4.070444777607917786e-02,4.111033305525779724e-02
4.052422940731048584e-02,4.095108062028884888e-02
4.038553684949874878e-02,4.082155600190162659e-02
4.025585949420928955e-02,4.067108780145645142e-02
4.012056812644004822e-02,4.056802764534950256e-02
4.000022634863853455e-02,4.040448367595672607e-02
3.987183421850204468e-02,4.029229283332824707e-02
3.972145915031433105e-02,4.012390598654747009e-02
3.960692882537841797e-02,4.000362381339073181e-02
3.949840366840362549e-02,3.986147046089172363e-02
3.933398798108100891e-02,3.972810134291648865e-02
3.917822614312171936e-02,3.962217271327972412e-02
3.905193880200386047e-02,3.945830464363098145e-02
3.891930356621742249e-02,3.935129195451736450e-02
3.878835216164588928e-02,3.919211402535438538e-02
3.864072635769844055e-02,3.911500796675682068e-02
3.855804726481437683e-02,3.894303366541862488e-02
3.839517384767532349e-02,3.881686553359031677e-02
3.828421607613563538e-02,3.868672251701354980e-02
3.813608363270759583e-02,3.856950253248214722e-02
3.801647573709487915e-02,3.842591121792793274e-02
3.788857907056808472e-02,3.830108791589736938e-02
3.775485977530479431e-02,3.817673772573471069e-02
3.764087706804275513e-02,3.805887326598167419e-02
3.754172101616859436e-02,3.792240098118782043e-02
3.743642196059226990e-02,3.780704364180564880e-02
3.728975355625152588e-02,3.767913579940795898e-02
3.715350106358528137e-02,3.755291923880577087e-02
3.704628720879554749e-02,3.742732852697372437e-02
3.693382814526557922e-02,3.731311485171318054e-02
3.680191189050674438e-02,3.718735650181770325e-02
3.668919578194618225e-02,3.707077726721763611e-02
3.653983026742935181e-02,3.694499656558036804e-02
3.642321750521659851e-02,3.682545572519302368e-02
3.630927950143814087e-02,3.670835867524147034e-02
3.618726879358291626e-02,3.659169375896453857e-02
3.607675805687904358e-02,3.648562729358673096e-02
3.596483170986175537e-02,3.635830059647560120e-02
3.585732728242874146e-02,3.624657541513442993e-02
3.579402714967727661e-02,3.612340986728668213e-02
3.568397462368011475e-02,3.604023158550262451e-02
3.552524745464324951e-02,3.588899224996566772e-02
3.539560362696647644e-02,3.577886894345283508e-02
3.528986498713493347e-02,3.567169606685638428e-02
3.516102209687232971e-02,3.554713353514671326e-02
3.505805507302284241e-02,3.546342626214027405e-02
3.495025262236595154e-02,3.533403575420379639e-02
3.482910618185997009e-02,3.522280603647232056e-02
3.471744805574417114e-02,3.511576354503631592e-02
3.460772335529327393e-02,3.499342501163482666e-02
3.450677171349525452e-02,3.490294888615608215e-02
3.439778462052345276e-02,3.477599471807479858e-02
3.430335968732833862e-02,3.468861058354377747e-02
3.418847545981407166e-02,3.456471115350723267e-02
3.408436849713325500e-02,3.447027131915092468e-02
3.397610038518905640e-02,3.434643894433975220e-02
3.388124704360961914e-02,3.426093235611915588e-02
3.375650569796562195e-02,3.414544835686683655e-02
3.366781771183013916e-02,3.404678776860237122e-02
3.355641663074493408e-02,3.392848744988441467e-02
3.345274180173873901e-02,3.386111557483673096e-02
3.335733711719512939e-02,3.372602909803390503e-02
3.325723111629486084e-02,3.363941982388496399e-02
3.314640745520591736e-02,3.352609649300575256e-02
3.304919973015785217e-02,3.343505784869194031e-02
3.294646739959716797e-02,3.333364427089691162e-02
3.284845501184463501e-02,3.322013840079307556e-02
3.275496512651443481e-02,3.313105925917625427e-02
3.265526518225669861e-02,3.301792964339256287e-02
3.255333006381988525e-02,3.293249756097793579e-02
3.245276585221290588e-02,3.282417729496955872e-02
3.236548975110054016e-02,3.272739425301551819e-02
3.226594254374504089e-02,3.263863176107406616e-02
3.217545896768569946e-02,3.253651037812232971e-02
3.210009634494781494e-02,3.247042000293731689e-02
3.200317174196243286e-02,3.234426677227020264e-02
3.191049396991729736e-02,3.227722272276878357e-02
3.180601075291633606e-02,3.215652331709861755e-02
3.171394392848014832e-02,3.206868097186088562e-02
3.162028640508651733e-02,3.196672350168228149e-02
3.152439743280410767e-02,3.187786042690277100e-02
3.143272921442985535e-02,3.178644180297851562e-02
3.136890381574630737e-02,3.175527229905128479e-02
3.128088638186454773e-02,3.160375356674194336e-02
3.117003850638866425e-02,3.154722228646278381e-02
3.107739053666591644e-02,3.142216056585311890e-02
3.098306618630886078e-02,3.136127069592475891e-02
3.090419434010982513e-02,3.124723397195339203e-02
3.082238510251045227e-02,3.120034933090209961e-02
3.072397224605083466e-02,3.106915205717086792e-02
3.064107894897460938e-02,3.099003992974758148e-02
3.055235557258129120e-02,3.090171329677104950e-02
